Sentence,Word,Tag
,landscape,O
,of,O
,shallow,O
,valleys,O
,and,O
,low,O
,interfluves,O
,.,O
Sentence 104,Foreshore,DFD
,is,O
,the,O
,part,O
,of,O
,a,O
,coast,GEN
,lying,O
,between,O
,the,O
,lowest,O
,low-water,O
,line,O
,and,O
,the,O
,average,O
,high-water,O
,mark,O
,.,O
