Sentence,Word,Tag
,.,O
Sentence 99,Coquina,DFD
,is,O
,a,O
,carbonate,O
,rock,O
,which,O
,consists,O
,largely,O
,or,O
,wholly,O
,of,O
,mechanically,REG
,sorted,O
,",",O
,weakly,O
,to,O
,moderately,O
,cemented,O
,fossil,O
,debris,O
,.,O
Sentence 100,Corestone,DFD
,is,O
,a,REG
,spheroidal,REG
,boulder,REG
,of,REG
,relatively,REG
,unweathered,REG
,rock,REG
,surrounded,REG
,by,REG
,saprolite,REG
,and,REG
,formed,REG
,by,REG
,sub-surface,REG
,weathering,REG
,of,REG
,a,O
,joint,REG
,block,O
,.,O
Sentence 101,Corrasion,DFD
,is,O
,the,O
,mechanical,REG
,erosion,REG
,of,O
,rock,O
,surfaces,REG
,by,REG
,the,REG
,impact,REG
,of,REG
,moving,REG
,debris,O
,.,O
Sentence 102,Corridor,DFD
,karst,DFD
,is,O
,a,O
,type,O
,of,REG
,karst,O
,characterized,O
,by,REG
,long,REG
,",",O
,narrow,REG
,chasms,O
,enlarged,REG
,by,REG
,the,O
,action,REG
,of,O
,water,O
,and,O
,into,REG
,which,O
,surface,REG
,runoff,REG
,or,O
,stream,O
,may,O
,flow,O
,.,O
Sentence 103,Daya,DFD
,is,O
,a,O
,shallow,O
,depression,O
,found,REG
,primarily,O
,in,O
,areas,REG
,underlain,REG
,by,REG
,limestone,O
,bedrock,REG
,or,REG
,calcrete,O
,as,O
,a,O
,result,REG
,of,REG
,solution,REG
,.,O
Sentence 104,De,DFD
,Geer,DFD
,Moraine,DFD
,is,O
,a,O
,glacial,O
,landform,O
,consisting,O
,of,O
,swarms,O
,of,O
,small,REG
,ridges,REG
,oriented,O
,perpendicular,REG
,to,O
,the,O
,ice,O
,flow,O
,direction,O
,.,O
