Sentence,Word,Tag
,literaturi,O
,izraz,O
,spodmol,DFD
,pomeni,O
,majhno,O
,izravnavo,GEN
,na,O
,povešenih,O
,gorskih,O
,hrbtih,O
,in,O
,slemenih,O
,.,O
Sentence 104,Spodmole,DFD
,opišejo,O
,kot,O
,vodoravne,O
,vdolbine,GEN
,/,O
,zajede,GEN
,v,O
,obliki,O
,črke,O
,C,O
,v,O
,navpičnem,O
,prerezu,O
,",",O
,izdolbene,O
,na,O
,pobočjih,O
,in,O
,v,O
,skalnih,O
,stenah,O
,.,O
,skalnih,O
Sentence 105,Uporablja,O
,se,O
,pojem,O
,prebojna,DFD
,dolina,DFD
,",",O
,kar,O
,pa,O
,je,O
,samo,O
,slovenski,O
,izraz,O
,za,O
,antecedentno,O
,dolino,O
,",",O
,to,O
,je,O
,tisti,O
,del,O
,rečne,GEN
,doline,GEN
,",",O
,ki,O
,se,O
,je,O
,ob,O
,dviganju,O
,antiklinale,O
,vrezal,O
,prečno,O
,na,O
,antiklinalo,O
,.,O
Sentence 106,Uporablja,O
,se,O
,pojem,O
,prebojna,O
,dolina,O
,",",O
,kar,O
,pa,O
,je,O
,samo,O
,slovenski,O
,izraz,O
,za,O
,antecedentno,DFD
,dolino,DFD
,",",O
,to,O
,je,O
,tisti,O
,del,O
,rečne,GEN
,doline,GEN
,",",O
,ki,O
,se,O
,je,O
,ob,O
,dviganju,O
,antiklinale,O
,vrezal,O
,prečno,O
,na,O
,antiklinalo,O
,.,O
Sentence 107,Izraz,O
,denudacija,DFD
,označuje,O
,razgaljanje,GEN
,površja,GEN
,oziroma,O
,ploskovno,O
,odstranjevanje,GEN
,preperelih,GEN
,snovi,GEN
,s,O
,površja,O
,zemlje,O
,z,O
,eksogenimi,O
,procesi,O
,.,O
,površja,O
,preperelih,O
,snovi,O
,ploskovno,O
Sentence 108,Z,O
,izrazom,O
,zemeljski,DFD
,plaz,DFD
,razumejo,O
,tako,O
,proces,GEN
,",",O
,to,O
,je,O
,"""",O
,…,O
,premikanje,O
,kamnin,O
,ali,O
,zemlje,O
,po,O
,pobočju,O
,navzdol,O
,pod,O
,vplivom,O
,gravitacije,O
,.,O
,.,O
,.,O
,"""",O
,.,O
