Sentence,Word,Tag
,as,O
,a,O
,result,O
,of,O
,wind,REG
,abrasion,REG
,.,O
Sentence 101,Drift,DFD
,ice,DFD
,is,O
,any,O
,type,O
,of,REG
,floating,O
,ice,O
,that,O
,has,REG
,drifted,REG
,from,REG
,its,REG
,point,REG
,of,O
,origin,REG
,and,O
,broken,O
,into,O
,pieces,O
,small,O
,enough,O
,for,O
,a,O
,ship,O
,to,O
,sail,O
,through,O
,.,O
Sentence 102,Ferricrete,DFD
,is,O
,a,O
,type,O
,of,O
,duricrust,O
,consisting,O
,of,O
,an,O
,iron-pan,O
,or,O
,near-surface,O
,zone,O
,of,O
,iron,O
,sesquioxide,O
,cementation,O
,.,O
Sentence 103,Fiard,DFD
,is,O
,a,O
,coastal,REG
,inlet,O
,produced,O
,by,O
,the,O
,drowning,REG
,of,REG
,an,REG
,undulating,REG
,landscape,REG
,of,REG
,shallow,REG
,valleys,REG
,and,REG
,low,REG
,interfluves,REG
,.,O
Sentence 104,Foreshore,DFD
,is,O
,the,REG
,part,O
,of,O
,a,O
,coast,O
,lying,O
,between,REG
,the,REG
,lowest,REG
,low-water,REG
,line,REG
,and,REG
,the,O
,average,REG
,high-water,REG
,mark,REG
,.,O
